customer_id,total_transactions,total_volume,total_revenue,avg_transaction_value,fraud_transactions,anomaly_transactions,signup_date,customer_segment,acquisition_channel,churn_flag,customer_age_days,cac,ltv
267,16,1910.6599999999999,9.55,119.41624999999999,0,0,2026-02-26,Standard,Facebook Ads,False,106,60,9.55
268,14,2093.41,10.47,149.5292857142857,1,0,2026-04-26,Standard,Referral,False,47,20,10.47
269,19,2814.94,14.08,148.15473684210528,0,0,2025-05-01,Standard,Organic,False,407,0,14.08
270,20,3521.15,17.62,176.0575,0,0,2026-02-13,Standard,Referral,True,119,20,17.62
271,22,16167.36,80.85,734.88,0,0,2024-11-02,Premium,Organic,False,587,0,80.85
272,17,2462.52,12.31,144.8541176470588,0,0,2025-09-12,Standard,Organic,False,273,0,12.31
273,22,3697.54,18.48,168.07,0,0,2023-12-12,Standard,Google Ads,False,913,80,18.48
274,22,18223.89,91.1,828.3586363636364,1,0,2024-03-03,Premium,Referral,False,831,20,91.1
275,22,2936.5,14.7,133.47727272727272,0,0,2024-06-12,Standard,Referral,True,730,20,14.7
276,23,3783.38,18.9,164.49478260869566,0,0,2026-03-07,Standard,Organic,False,97,0,18.9
277,19,2653.01,13.280000000000001,139.6321052631579,0,0,2025-08-29,Standard,Referral,False,287,20,13.280000000000001
278,15,1974.28,9.879999999999999,131.61866666666666,0,0,2024-10-24,Standard,Google Ads,False,596,80,9.879999999999999
279,13,12357.960000000001,61.79,950.6123076923078,0,0,2023-11-24,Premium,LinkedIn,False,931,120,61.79
280,24,3912.47,19.55,163.01958333333332,1,0,2024-12-21,Standard,LinkedIn,True,538,120,19.55
281,24,17723.940000000002,88.61999999999999,738.4975000000001,0,1,2024-09-24,Standard,Google Ads,False,626,80,88.61999999999999
282,23,3199.73,16.01,139.11869565217393,0,0,2025-07-17,Standard,Organic,True,330,0,16.01
283,21,16197.58,80.98,771.3133333333333,0,0,2025-01-12,Premium,Google Ads,False,516,80,80.98
284,16,14458.2,72.29,903.6375,0,0,2024-10-03,Premium,LinkedIn,False,617,120,72.29
285,25,228230.99,1141.15,9129.239599999999,0,2,2025-07-21,Business,Organic,False,326,0,1141.15
286,28,4316.2,21.59,154.15,1,0,2023-11-22,Standard,Google Ads,False,933,80,21.59
287,21,3557.93,17.8,169.4252380952381,0,0,2023-12-21,Standard,Referral,False,904,20,17.8
288,18,2494.94,12.48,138.60777777777778,1,0,2024-11-05,Standard,Google Ads,False,584,80,12.48
289,22,3694.19,18.45,167.91772727272726,0,0,2024-09-12,Standard,Organic,False,638,0,18.45
290,14,2345.14,11.719999999999999,167.51,1,0,2025-04-01,Standard,Google Ads,False,437,80,11.719999999999999
291,14,2193.73,10.97,156.695,0,0,2025-11-06,Standard,Organic,False,218,0,10.97
292,22,6422.68,32.1,291.94,1,0,2023-11-26,Standard,Facebook Ads,False,929,60,32.1
293,10,1358.2,6.8,135.82,0,0,2023-08-30,Standard,Referral,False,1017,20,6.8
294,19,2604.41,13.03,137.0742105263158,0,0,2026-02-19,Standard,Google Ads,False,113,80,13.03
295,24,3201.84,16.03,133.41,0,0,2024-01-22,Standard,Organic,False,872,0,16.03
296,16,12645.720000000001,63.22,790.3575000000001,1,0,2025-09-25,Premium,Organic,False,260,0,63.22
297,20,3059.7000000000003,15.3,152.985,0,0,2024-11-21,Standard,Google Ads,False,568,80,15.3
298,23,3637.9,18.17,158.1695652173913,0,0,2025-12-09,Standard,Referral,False,185,20,18.17
299,14,2366.74,11.83,169.05285714285714,0,0,2025-10-09,Standard,Organic,False,246,0,11.83
300,22,4536.14,22.69,206.18818181818185,0,0,2023-10-07,Standard,Facebook Ads,False,979,60,22.69
301,17,12611.95,63.07,741.8794117647059,0,0,2026-03-21,Premium,Referral,True,83,20,63.07
302,28,3820.37,19.09,136.44178571428571,2,0,2025-03-18,Standard,Facebook Ads,False,451,60,19.09
303,28,4035.8199999999997,20.18,144.13642857142855,0,0,2025-04-29,Standard,Google Ads,False,409,80,20.18
304,20,15154.83,75.77,757.7415,0,0,2023-11-16,Premium,Organic,False,939,0,75.77
305,19,3170.34,15.82,166.86,0,0,2023-12-26,Standard,Organic,True,899,0,15.82
306,22,19186.4,95.94,872.1090909090909,0,0,2024-08-17,Premium,Facebook Ads,False,664,60,95.94
307,24,17739.71,88.73,739.1545833333333,0,0,2025-05-21,Premium,Referral,False,387,20,88.73
308,21,3095.28,15.5,147.39428571428573,0,0,2023-11-08,Standard,Organic,False,947,0,15.5
309,31,5282.1,26.41,170.39032258064518,1,0,2024-06-24,Standard,Organic,False,718,0,26.41
310,13,12710.07,63.550000000000004,977.6976923076923,0,0,2025-06-25,Premium,Facebook Ads,True,352,60,63.550000000000004
311,20,15809.02,79.04,790.451,0,0,2024-05-30,Premium,Organic,False,743,0,79.04
312,19,48847.39,244.22,2570.9152631578945,0,1,2025-03-29,Premium,Facebook Ads,False,440,60,244.22
313,17,11237.52,56.19,661.0305882352941,1,0,2024-03-19,Premium,Google Ads,False,815,80,56.19
314,24,138528.18,692.67,5772.0075,0,2,2024-12-16,Business,Google Ads,False,543,80,692.67
315,23,3452.67,17.259999999999998,150.11608695652174,0,0,2024-07-09,Standard,LinkedIn,False,703,120,17.259999999999998
316,21,19458.82,97.3,926.6104761904762,1,1,2023-09-01,Standard,Referral,False,1015,20,97.3
317,20,2827.15,14.13,141.35750000000002,1,0,2025-11-16,Standard,Facebook Ads,False,208,60,14.13
318,17,6136.09,30.67,360.9464705882353,0,0,2025-12-16,Standard,Organic,False,178,0,30.67
319,20,3656.29,18.27,182.8145,0,0,2025-08-19,Standard,Referral,False,297,20,18.27
320,12,10023.17,50.1,835.2641666666667,1,0,2024-07-11,Premium,Referral,False,701,20,50.1
321,20,2513.89,12.54,125.69449999999999,0,0,2025-01-27,Standard,Organic,True,501,0,12.54
322,12,9519.33,47.6,793.2775,0,0,2023-10-24,Premium,LinkedIn,False,962,120,47.6
323,19,2677.67,13.4,140.93,0,0,2023-11-02,Standard,Facebook Ads,False,953,60,13.4
324,21,16111.34,80.56,767.2066666666667,0,0,2025-09-11,Premium,Organic,False,274,0,80.56
325,31,27036.84,135.2,872.156129032258,0,0,2025-06-23,Premium,Organic,False,354,0,135.2
326,25,4508.79,22.56,180.3516,0,0,2025-11-25,Standard,Referral,False,199,20,22.56
327,13,8993.9,44.98,691.8384615384615,0,0,2024-05-18,Premium,Facebook Ads,True,755,60,44.98
328,21,2955.73,14.77,140.74904761904762,0,0,2024-11-05,Standard,Organic,False,584,0,14.77
329,25,3991.75,19.98,159.67,0,0,2026-03-14,Standard,LinkedIn,False,90,120,19.98
330,12,1382.46,6.91,115.205,0,0,2026-03-17,Standard,Organic,False,87,0,6.91
331,22,3202.62,16.02,145.57363636363635,0,0,2024-05-20,Standard,Organic,False,753,0,16.02
332,22,2895.68,14.49,131.62181818181818,0,0,2023-12-06,Standard,Referral,True,919,20,14.49
333,21,3258.0,16.31,155.14285714285714,0,0,2025-05-14,Standard,Google Ads,False,394,80,16.31
334,19,3434.25,17.169999999999998,180.75,0,0,2024-02-19,Standard,LinkedIn,False,844,120,17.169999999999998
335,19,3041.82,15.200000000000001,160.09578947368422,0,0,2025-12-28,Standard,Facebook Ads,False,166,60,15.200000000000001
336,27,21887.31,109.46,810.6411111111112,1,0,2025-06-14,Premium,Facebook Ads,True,363,60,109.46
337,27,19182.21,95.9,710.4522222222222,0,0,2026-05-13,Premium,Organic,False,30,0,95.9
338,22,2727.71,13.620000000000001,123.98681818181818,2,0,2025-11-30,Standard,Google Ads,True,194,80,13.620000000000001
339,21,17815.93,89.09,848.3776190476191,1,0,2023-08-25,Premium,Organic,False,1022,0,89.09
340,19,2981.79,14.92,156.9363157894737,0,0,2026-03-30,Standard,Google Ads,False,74,80,14.92
341,18,61103.93,305.52,3394.6627777777776,0,1,2024-12-20,Premium,Organic,False,539,0,305.52
342,18,6715.65,33.56,373.09166666666664,0,0,2026-03-28,Standard,Google Ads,False,76,80,33.56
343,26,22664.12,113.33,871.696923076923,0,0,2023-09-06,Premium,Referral,False,1010,20,113.33
344,21,80558.14,402.79,3836.1019047619047,1,1,2023-09-21,Premium,Facebook Ads,False,995,60,402.79
345,16,2996.24,14.99,187.265,0,0,2023-11-20,Standard,Organic,False,935,0,14.99
346,26,43168.38,215.83,1660.3223076923075,0,1,2025-03-10,Premium,Google Ads,False,459,80,215.83
347,26,3897.69,19.48,149.91115384615384,0,0,2024-01-07,Standard,Google Ads,False,887,80,19.48
348,15,2181.42,10.89,145.428,0,0,2025-06-19,Standard,Organic,True,358,0,10.89
349,14,72650.76,363.26,5189.339999999999,0,2,2023-09-18,Business,Organic,True,998,0,363.26
350,15,10031.06,50.17,668.7373333333333,0,0,2024-06-12,Premium,LinkedIn,False,730,120,50.17
351,21,18220.06,91.09,867.6219047619048,1,0,2026-01-17,Premium,Referral,True,146,20,91.09
352,18,81624.06,408.09999999999997,4534.67,0,1,2024-06-27,Business,Referral,False,715,20,408.09999999999997
353,19,7557.83,37.79,397.7805263157895,0,0,2025-11-25,Standard,Organic,False,199,0,37.79
354,16,10519.13,52.6,657.445625,1,0,2025-09-23,Premium,Google Ads,False,262,80,52.6
355,24,3411.38,17.04,142.14083333333335,1,0,2024-11-25,Standard,Referral,False,564,20,17.04
356,25,2849.71,14.24,113.9884,1,0,2023-11-03,Standard,Google Ads,True,952,80,14.24
357,23,2303.46,11.540000000000001,100.1504347826087,0,0,2023-12-30,Standard,Referral,False,895,20,11.540000000000001
358,10,1669.08,8.34,166.908,0,0,2024-04-01,Standard,Facebook Ads,False,802,60,8.34
359,21,19110.88,95.55,910.0419047619048,1,0,2023-09-27,Premium,Organic,False,989,0,95.55
360,19,3604.48,18.02,189.70947368421054,0,0,2024-10-28,Standard,Google Ads,False,592,80,18.02
361,25,19623.2,98.12,784.928,0,0,2025-03-23,Premium,Facebook Ads,False,446,60,98.12
362,20,3541.31,17.72,177.0655,0,0,2025-01-04,Standard,Facebook Ads,False,524,60,17.72
363,16,2832.22,14.16,177.01375,0,0,2024-12-19,Standard,Google Ads,False,540,80,14.16
364,16,3045.7,15.21,190.35625,0,0,2024-03-25,Standard,LinkedIn,False,809,120,15.21
365,22,17352.239999999998,86.76,788.7381818181817,0,0,2026-02-24,Premium,Referral,True,108,20,86.76
366,18,11965.11,59.83,664.7283333333334,0,0,2025-05-31,Premium,LinkedIn,True,377,120,59.83
367,23,3738.84,18.69,162.55826086956523,0,0,2024-03-22,Standard,LinkedIn,False,812,120,18.69
368,24,3863.95,19.33,160.99791666666667,1,0,2023-08-13,Standard,Organic,False,1034,0,19.33
369,14,1593.07,7.97,113.79071428571429,0,0,2026-03-11,Standard,Referral,False,93,20,7.97
370,13,2156.64,10.78,165.89538461538461,0,0,2025-06-13,Standard,Facebook Ads,False,364,60,10.78
371,16,3008.5,15.06,188.03125,0,0,2024-05-16,Standard,Organic,False,757,0,15.06
372,26,4519.7,22.6,173.83461538461538,1,0,2023-07-23,Standard,Referral,False,1055,20,22.6
373,25,3315.07,16.58,132.6028,0,0,2025-12-09,Standard,Referral,False,185,20,16.58
374,15,2028.8600000000001,10.14,135.25733333333335,0,0,2024-07-10,Standard,LinkedIn,False,702,120,10.14
375,13,1779.73,8.9,136.9023076923077,0,0,2024-02-25,Standard,LinkedIn,True,838,120,8.9
376,18,2875.04,14.38,159.72444444444443,0,0,2023-06-17,Standard,Referral,False,1091,20,14.38
377,25,18187.87,90.92999999999999,727.5147999999999,1,0,2023-07-24,Premium,Referral,True,1054,20,90.92999999999999
378,23,3718.71,18.57,161.68304347826088,1,0,2025-06-14,Standard,Google Ads,False,363,80,18.57
379,18,14486.08,72.41,804.7822222222222,0,0,2024-11-04,Premium,Referral,False,585,20,72.41
380,14,2068.0699999999997,10.34,147.7192857142857,0,0,2024-11-23,Standard,Organic,False,566,0,10.34
381,18,2430.3,12.15,135.01666666666668,0,0,2023-12-31,Standard,Organic,False,894,0,12.15
382,32,10803.12,54.02,337.5975,0,0,2026-02-16,Standard,Google Ads,False,116,80,54.02
383,21,3416.94,17.09,162.71142857142857,1,0,2024-05-10,Standard,Organic,False,763,0,17.09
384,30,27719.39,138.62,923.9796666666666,0,0,2025-01-31,Premium,Google Ads,False,497,80,138.62
385,24,36940.07,184.71,1539.1695833333333,0,1,2023-08-22,Premium,Organic,False,1025,0,184.71
386,18,2288.5,11.45,127.13888888888889,1,0,2026-03-13,Standard,Referral,False,91,20,11.45
387,20,2884.25,14.43,144.2125,0,0,2025-10-10,Standard,Google Ads,True,245,80,14.43
388,14,3291.12,16.46,235.07999999999998,0,0,2025-08-07,Standard,Referral,False,309,20,16.46
389,21,15841.68,79.19,754.3657142857143,1,0,2026-05-13,Premium,Organic,False,30,0,79.19
390,22,3027.35,15.11,137.60681818181817,0,0,2026-01-04,Standard,Google Ads,False,159,80,15.11
391,21,2343.33,11.7,111.58714285714285,1,0,2025-02-12,Standard,Referral,True,485,20,11.7
392,21,3536.7799999999997,17.669999999999998,168.41809523809522,0,0,2024-08-29,Standard,Google Ads,False,652,80,17.669999999999998
393,18,2870.06,14.34,159.4477777777778,0,0,2025-05-19,Standard,Google Ads,False,389,80,14.34
394,22,17632.41,88.17,801.4731818181818,1,0,2023-06-24,Premium,Google Ads,False,1084,80,88.17
395,16,2713.18,13.57,169.57375,0,0,2025-12-05,Standard,LinkedIn,True,189,120,13.57
396,17,92000.66,459.99,5411.803529411765,0,1,2024-11-30,Business,Facebook Ads,False,559,60,459.99
397,20,3172.59,15.879999999999999,158.6295,0,0,2024-05-11,Standard,Google Ads,False,762,80,15.879999999999999
398,18,2836.55,14.19,157.5861111111111,0,0,2026-03-09,Standard,Referral,False,95,20,14.19
399,12,1697.6699999999998,8.48,141.4725,0,0,2025-10-16,Standard,Referral,False,239,20,8.48
400,15,2465.63,12.32,164.37533333333334,0,0,2025-11-01,Standard,Google Ads,False,223,80,12.32
401,18,2732.43,13.67,151.80166666666665,2,0,2024-03-03,Standard,Referral,False,831,20,13.67
402,30,4165.98,20.82,138.86599999999999,1,0,2023-11-10,Standard,Google Ads,True,945,80,20.82
403,26,3810.48,19.03,146.55692307692308,0,0,2025-08-19,Standard,Facebook Ads,False,297,60,19.03
404,15,92200.55,461.01,6146.703333333334,0,1,2025-10-14,Business,Google Ads,False,241,80,461.01
405,21,3299.82,16.5,157.1342857142857,2,0,2024-08-04,Standard,Facebook Ads,False,677,60,16.5
406,20,2814.08,14.05,140.704,0,0,2025-11-18,Standard,LinkedIn,False,206,120,14.05
407,31,6249.91,31.259999999999998,201.60999999999999,1,0,2025-07-26,Standard,LinkedIn,False,321,120,31.259999999999998
408,23,16925.84,84.62,735.9060869565218,0,0,2024-01-18,Premium,Referral,False,876,20,84.62
409,19,2694.65,13.48,141.82368421052632,1,0,2026-04-17,Standard,Facebook Ads,False,56,60,13.48
410,16,80710.03,403.54,5044.376875,0,0,2026-04-23,Business,Google Ads,False,50,80,403.54
411,20,16971.68,84.85,848.5840000000001,0,0,2023-12-06,Premium,LinkedIn,False,919,120,84.85
412,20,3381.5,16.919999999999998,169.075,0,0,2023-08-17,Standard,Organic,False,1030,0,16.919999999999998
413,18,3087.66,15.44,171.53666666666666,0,0,2023-07-08,Standard,Google Ads,False,1070,80,15.44
414,28,10034.5,50.18,358.375,0,0,2024-07-07,Standard,Google Ads,False,705,80,50.18
415,20,13440.25,67.22,672.0125,1,0,2024-02-21,Premium,Organic,False,842,0,67.22
416,22,3146.09,15.75,143.0040909090909,0,0,2024-04-24,Standard,LinkedIn,False,779,120,15.75
417,17,2447.13,12.24,143.94882352941178,1,0,2024-04-17,Standard,Google Ads,False,786,80,12.24
418,24,3534.86,17.669999999999998,147.28583333333333,0,0,2025-09-28,Standard,Google Ads,False,257,80,17.669999999999998
419,16,2681.8199999999997,13.4,167.61374999999998,1,0,2024-02-24,Standard,Organic,False,839,0,13.4
420,14,2033.94,10.16,145.28142857142856,0,0,2024-09-06,Standard,Google Ads,False,644,80,10.16
421,20,19347.5,96.76,967.375,0,0,2026-02-22,Premium,Google Ads,False,110,80,96.76
422,20,2820.88,14.09,141.044,0,0,2026-02-05,Standard,Google Ads,True,127,80,14.09
423,20,102910.46,514.55,5145.523,0,2,2024-04-23,Business,Referral,False,780,20,514.55
424,13,1669.31,8.34,128.40846153846152,1,0,2025-08-26,Standard,Google Ads,True,290,80,8.34
425,15,2093.91,10.46,139.594,1,0,2025-01-23,Standard,Google Ads,False,505,80,10.46
426,20,2603.4500000000003,13.030000000000001,130.1725,0,0,2024-05-10,Standard,Organic,True,763,0,13.030000000000001
427,20,17228.49,86.12,861.4245000000001,0,0,2024-09-19,Premium,Organic,False,631,0,86.12
428,24,12402.609999999999,62.02,516.7754166666666,0,0,2025-05-02,Standard,Referral,False,406,20,62.02
429,24,4560.75,22.799999999999997,190.03125,1,0,2024-08-09,Standard,Referral,False,672,20,22.799999999999997
430,22,3615.75,18.09,164.35227272727272,0,0,2026-05-24,Standard,LinkedIn,False,19,120,18.09
431,15,12542.59,62.71,836.1726666666667,0,0,2023-07-05,Premium,Organic,False,1073,0,62.71
432,19,3078.48,15.4,162.02526315789473,0,0,2026-01-04,Standard,Referral,True,159,20,15.4
433,22,124703.65,623.54,5668.347727272727,0,2,2025-05-29,Business,Referral,False,379,20,623.54
434,22,3937.25,19.68,178.9659090909091,1,0,2023-10-23,Standard,Organic,False,963,0,19.68
435,25,3608.09,18.04,144.3236,0,0,2024-09-06,Standard,Facebook Ads,False,644,60,18.04
436,15,1907.02,9.54,127.13466666666666,0,0,2024-10-03,Standard,Referral,False,617,20,9.54
437,24,5912.18,29.55,246.34083333333334,0,0,2024-10-30,Standard,Organic,False,590,0,29.55
438,20,16711.28,83.58,835.564,0,0,2025-09-21,Premium,Organic,True,264,0,83.58
439,16,2336.75,11.67,146.046875,0,0,2025-10-31,Standard,Facebook Ads,True,224,60,11.67
440,16,2532.15,12.66,158.259375,1,0,2023-12-14,Standard,Google Ads,False,911,80,12.66
441,26,4419.45,22.09,169.97884615384615,0,0,2024-01-07,Standard,Organic,False,887,0,22.09
442,16,1963.43,9.81,122.714375,0,0,2023-10-04,Standard,Organic,False,982,0,9.81
443,16,2662.73,13.32,166.420625,1,0,2025-01-08,Standard,LinkedIn,False,520,120,13.32
444,23,3718.78,18.6,161.68608695652173,0,0,2026-03-24,Standard,Organic,False,80,0,18.6
445,19,8080.969999999999,40.38,425.3142105263158,0,0,2026-04-20,Standard,Google Ads,False,53,80,40.38
446,29,4847.47,24.22,167.15413793103448,0,0,2025-06-18,Standard,Organic,False,359,0,24.22
447,19,13457.960000000001,67.28999999999999,708.3136842105264,0,0,2024-01-04,Premium,Google Ads,True,890,80,67.28999999999999
448,23,25552.69,127.77,1110.9865217391305,2,1,2024-09-01,Standard,Google Ads,False,649,80,127.77
449,20,14857.68,74.29,742.884,0,0,2025-12-19,Premium,Organic,False,175,0,74.29
450,23,3271.56,16.34,142.24173913043478,1,0,2025-12-19,Standard,Google Ads,False,175,80,16.34
451,24,21315.98,106.57000000000001,888.1658333333334,0,1,2024-07-27,Standard,Facebook Ads,False,685,60,106.57000000000001
452,17,39449.94,197.25,2320.584705882353,1,1,2025-05-19,Premium,Referral,False,389,20,197.25
453,23,3686.68,18.439999999999998,160.29043478260868,0,0,2025-07-09,Standard,Facebook Ads,False,338,60,18.439999999999998
454,18,2649.92,13.23,147.21777777777777,0,0,2024-09-24,Standard,Referral,False,626,20,13.23
455,16,12085.57,60.43,755.348125,0,0,2024-09-01,Premium,Google Ads,False,649,80,60.43
456,22,3310.18,16.56,150.46272727272728,0,0,2025-10-14,Standard,Google Ads,False,241,80,16.56
457,18,3538.5,17.69,196.58333333333334,0,0,2024-07-24,Standard,Organic,True,688,0,17.69
458,22,73961.6,369.78999999999996,3361.890909090909,0,1,2024-11-25,Premium,Organic,False,564,0,369.78999999999996
459,20,2823.2,14.11,141.16,0,0,2023-10-04,Standard,Facebook Ads,False,982,60,14.11
460,25,4022.5,20.11,160.9,0,0,2025-02-22,Standard,Referral,False,475,20,20.11
461,17,17517.0,87.59,1030.4117647058824,0,0,2023-08-14,Premium,Organic,False,1033,0,87.59
462,19,2609.41,13.06,137.33736842105262,1,0,2026-03-22,Standard,Google Ads,False,82,80,13.06
463,24,3524.75,17.61,146.86458333333334,0,0,2024-06-27,Standard,Organic,False,715,0,17.61
464,15,2345.21,11.73,156.34733333333332,1,0,2023-06-26,Standard,Google Ads,False,1082,80,11.73
465,25,11324.939999999999,56.63,452.9975999999999,0,0,2025-10-07,Standard,Organic,False,248,0,56.63
466,22,2989.52,14.96,135.88727272727272,0,0,2024-10-12,Standard,LinkedIn,False,608,120,14.96
467,24,3677.24,18.36,153.21833333333333,0,0,2024-08-07,Standard,Organic,False,674,0,18.36
468,9,39630.35,198.15,4403.372222222222,0,0,2025-06-20,Business,Google Ads,False,357,80,198.15
469,22,3166.46,15.83,143.93,0,0,2026-03-16,Standard,Organic,False,88,0,15.83
470,28,26342.579999999998,131.7,940.8064285714285,0,0,2025-11-09,Premium,Organic,False,215,0,131.7
471,25,4175.22,20.86,167.0088,0,0,2024-08-12,Standard,Referral,False,669,20,20.86
472,19,2565.65,12.85,135.0342105263158,0,0,2025-05-12,Standard,LinkedIn,False,396,120,12.85
473,16,2078.9,10.4,129.93125,1,0,2024-07-05,Standard,Facebook Ads,False,707,60,10.4
474,23,3276.8199999999997,16.37,142.4704347826087,0,0,2024-03-01,Standard,Organic,False,833,0,16.37
475,16,12077.04,60.37,754.815,0,0,2025-01-04,Premium,Organic,False,524,0,60.37
476,30,6746.9,33.699999999999996,224.89666666666665,0,0,2025-01-12,Standard,Referral,False,516,20,33.699999999999996
477,25,3468.87,17.349999999999998,138.7548,0,0,2024-03-22,Standard,LinkedIn,False,812,120,17.349999999999998
478,18,3013.25,15.06,167.40277777777777,0,0,2024-03-20,Standard,Referral,False,814,20,15.06
479,23,3136.05,15.67,136.35,0,0,2025-07-27,Standard,Referral,False,320,20,15.67
480,24,4380.11,21.88,182.50458333333333,0,0,2025-08-26,Standard,Organic,False,290,0,21.88
481,16,10502.21,52.49,656.388125,1,0,2023-07-10,Premium,Organic,False,1068,0,52.49
482,19,2531.15,12.64,133.21842105263158,0,0,2025-02-01,Standard,Facebook Ads,False,496,60,12.64
483,21,67166.41,335.83,3198.400476190476,0,1,2025-11-04,Premium,Google Ads,False,220,80,335.83
